filename,time_start,time_end,speaker,sentence_id,text,translation,word_forms,morphonology,gloss,language,dataset_creator,dataset_provider
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",относиться,относиться,относиться,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",зычпуз,зычпУз,rel.erg-делать-ipf-pst.nfin,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",жвмельуанкIла,жвмельуАнкӏла,девять-миллион-unit-ins,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",сфурашка,сфурАшка,1sg.io-фуражка,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",йыстын,йЫстын,3m.io-1sg.erg-давать-pst,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",схъылпа,схъЫлпа,1sg.io-шапка,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",йсрыхвгIад,йсрЫхвгӏад,3m.io-1sg.erg-caus-покупать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,32.2,37.88,kmd1949_m,2,бзИта относиться зычпУз жвмельуАнкIла сфурАшка йЫстын схъЫлпа йсрЫхвгIад йхIвад,"хорошо относившемуся за.девять.миллионов мою фуражку… я.продал… мою.шапку продал, сказал",йхIвад,йхӏвад,3sg.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",гымхата,гЫмха-та,плохой-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",относиться,oтнoситься,относиться,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",зычпуз,зы-чп-У-з,rel.erg-делать-ipf-pst.nfin rel.abs-3n.io-ben-плохой-pst.nfin,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йазгымхаз,й-а-з-гЫмха-з,1pl.io-государство,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",хIкъраль,хӏ-къраль,rel.abs-3n.io-ben-плохой-pst,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йазгымхаз,йа-з-гЫмха-з,3sg.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йхIвад,й-хӏва-д,десять-lnk-один-миллион-unit,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",жвизмельуанкI,жв-И-з-мельуан-кӏ,доллар-ins,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",долларла,дoллар-ла,3n.abs-csl-1sg.io-3m.erg-давать-ipf-pst,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йгIаситуан,й-гӏа-с-И-т-уа-н,3n.abs-neg.emp-3m.io-1sg.erg-neg-?-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йгьйысымцд,й-гь-йЫ-сы-м-ц-т,3m.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",йхIвад,й-хӏва-д,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-1-0.mp4,37.93,46.67,kmd1949_m,3,"гЫмхата относиться зычпУз йазгЫмхаз, хIкъраль йазгЫмхаз, йхIвад, жвИзмельуанкI дОлларла йгIасИтуан йгьйЫсымцд, йхIвад.","плохо относившийся плохим.бывший, к.нашей.стране плохо.относившийся, сказал 11.млн долларов.за он.мне.давал, я.не.отдал сказал",.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",скъраль,с-къраль,1sg.io-страна,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",ахъаз,А-хъаз,3n.io-для,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",хъылпакIгьи,хъЫлпа-кӏ-гьи,шапка-indf-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",гьсжалкам,гь-с-жАлка-м,neg.emp-1sg.io-жалко-neg,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,26.989999999999995,30.17,kmd1949_m,1,"скъраль Ахъаз хъЫлпакIгьи гьсжАлкам, йхIвад","Ради своей страны, даже одной шапки мне жалко (продать), сказал.",йхIвад,й-хӏва-д,3m.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,ауи,ауи,dist.sg,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,дынакI,дЫна-кӏ,filler-indf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,йгIвбахауата,й-гӏв-ба-ха-уА-та,rel.abs-два-cln-inc-ipf-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,йгIахIайхIвыз,й-гӏа-хӏ-А-й-хӏвы-з,rel.abs-csl-1pl.io-dat-3m.erg-говорить-pst.nfin,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,ауи,ауи,dist.sg,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,акIваб,Акӏва-б,3n+cop-npst.dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,30.209999999999994,33.81,kmd1949_m,2,ауИ дЫнакI йгIвбахауАта йгIахIАйхIвыз ауИ АкIваб:,тот это.самое второй рассказал вот что,:,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",индеецква,индеец-ква,индеец-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",шгIахIвуа,ш-гӏа-хӏв-уА,rel.mnr-csl-танцевать-ipf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",йшбзазауа,й-ш-бзАза-уа,3pl.abs-rel.mnr-жить-ipf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",сапшра,с-а-пш-рА,1sg.abs-3n.io-смотреть-msd,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",стахъыта,с-тахъЫ-та,1sg.abs-хотеть-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,34.239999999999995,39.56999999999999,kmd1949_m,3,индЕецква шгIахIвуА йшбзАзауа сапшрА стахъЫта йхIвад,"Сказал, что хотел посмотреть, как индейцы танцуют, как они живут.",йхIвад,й-хӏва-д,3m.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,39.614999999999995,41.254999999999995,kmd1949_m,4,"Канада сцад, йхIвад","В Канаду я поехал, сказал",канада,канада,Канада,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,39.614999999999995,41.254999999999995,kmd1949_m,4,"Канада сцад, йхIвад","В Канаду я поехал, сказал",сцад,с-ца-д,1sg.abs-идти-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,39.614999999999995,41.254999999999995,kmd1949_m,4,"Канада сцад, йхIвад","В Канаду я поехал, сказал",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-2-0.mp4,39.614999999999995,41.254999999999995,kmd1949_m,4,"Канада сцад, йхIвад","В Канаду я поехал, сказал",йхIвад,й-хӏва-д,3m.erg-говорить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",канада,канада,Канада,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",сцан,с-ца-н,1sg.abs-идти-pst,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",аминистр…гьи,а-министр,3n.io-министр,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",дсыцта,гьи,add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",аиндеецква,д-сЫ-ц-та,3h.abs-1sg.io-вместе-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",ъабзазуз,а-индеец-ква,def-индеец-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",хIцад,ъа-бзАз-у-з,rel.loc-жить-ipf-pst.nfin,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,21.394999999999996,29.534999999999997,kmd1949_m,1,"Канада сцан, аминистр…гьи дсЫцта аиндЕецква ъабзАзуз хIцад йхIвад","В Канаду я поехал, и ее министр со мной, туда, где индейцы живут мы поехали,- сказал.",йхIвад,хӏ-ца-д,1pl.abs-идти-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,29.775000000000006,32.644999999999996,kmd1949_m,2,"хIцан, рвождь хIйынйАд йхIвад.","Мы поехали, встретились с их вождем, - сказал.",хIцан,хӏ-ца-н,1pl.abs-идти-pst,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,29.775000000000006,32.644999999999996,kmd1949_m,2,"хIцан, рвождь хIйынйАд йхIвад.","Мы поехали, встретились с их вождем, - сказал.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,29.775000000000006,32.644999999999996,kmd1949_m,2,"хIцан, рвождь хIйынйАд йхIвад.","Мы поехали, встретились с их вождем, - сказал.",рвождь,р-вoждь,3pl.io-вождь,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
DzhuzhuevKM_20180719_Isanbaev_indejcy-0-1.mp4,29.775000000000006,32.644999999999996,kmd1949_m,2,"хIцан, рвождь хIйынйАд йхIвад.","Мы поехали, встретились с их вождем, - сказал.",хIйынйад,хӏ-йы-нйА-д,1pl.abs-3m.io-встречать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
